textBox7,textBox12,textBox1,textBox13,textBox15,textBox17,textBox5,textBox8,textBox9,textBox10,textBox11,textBox14,textBox16,textBox3,hAB_IDCaptionTextBox,lOCATIONCaptionTextBox,pHCaptionTextBox,tEMPCaptionTextBox,lATITUDECaptionTextBox,cITYCaptionTextBox,textBox4,textBox19,textBox2,textBox20,lOCATIONDataTextBox,cOUNTYDataTextBox,lATITUDEDataTextBox,tEMPDataTextBox,pHDataTextBox,hAB_IDDataTextBox,textBox18,textBox6,textBox21
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,GOM - Indian Rocks Beach,Indian Rocks Beach,Fish Kill,Pinellas,,60921,Species Unidentified,06/09/2021,33224
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,GOM - Indian Shores Beach Access,Indian Shores,Fish Kill,Pinellas,,60921,"Mullet, Grey Snapper",06/09/2021,33229
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,GOM - Indian Shores Beach Access,Indian Shores,Fish Kill,Pinellas,,60921,Snapper,06/09/2021,33230
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,GOM - Indian Rocks Beach,Indian Rocks Beach,Fish Kill,Pinellas,,60921,"Pinfish, Catfish",06/09/2021,33231
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,GOM - Redington Shores Beach,Redington Shores,Fish Kill,Pinellas,,60921,Species Unidentified,06/09/2021,33233
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,GOM - Treasure Island Beach,Treasure Island,Fish Kill,Pinellas,,60921,Catfish,06/09/2021,33234
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,GOM - Indian Shores Public Beach Access,Indian Shores,Fish Kill,Pinellas,,60921,Species Unidentified,06/09/2021,33235
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Town Shores of Gulfport Canal,Gulfport,Fish Kill,Pinellas,,60921,Species Unidentified,06/09/2021,33237
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,GOM - 16th Ave Indian Rocks Beach Access,Indian Rocks Beach,Fish Kill,Pinellas,,60921,"Pinfish, Grunt, Red Drum, Catfish",06/09/2021,33238
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Port Manatee - Cockroach Bay,Palmetto,Fish Kill,Manatee,,60921,"Catfish, Grunt",06/09/2021,33239
